,imdbID,title,year,n_votes,imdb_rating,budget,box_office,cast,genre,running_time,inflation_factor,budget_adjusted,budget_per_actor,budget_per_time,runtime_per_actor,percent_revenue,total_ratings,book,sup,hor,com,spy,his,war,psy,rom,mon,fan,mus,pol,bio,sci,act,dra,dis,adv,mys,thr,dys,cri,epi,oth,ani,based_on_book,other,prescore,postscore,precount_wins,precount_noms
72,tt7374948,always be my maybe,2019,36057,6.8,,,2.0,2,102.0,0.3921568627450981,,,,51.0,,245.1876,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0
73,tt3741700,godzilla: king of the monsters,2019,100328,6.1,200.0,385.0,12.0,4,132.0,0.3921568627450981,78.43137254901961,6.535947712418301,0.5941770647653001,11.0,92.5,612.0007999999999,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0,0,1.0,0,0,0,0,0,0,0,1.0,0,1.0,0.0,0,5
74,tt2066051,rocketman,2019,80854,7.4,40.0,195.2,5.0,3,121.0,0.3921568627450981,15.686274509803926,3.137254901960785,0.12963863231242914,24.2,387.99999999999994,598.3195999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0,0.1,0.0,0,1
75,tt7958736,ma,2019,23727,5.6,5.0,60.6,6.0,4,99.0,0.3921568627450981,1.9607843137254903,0.32679738562091504,0.019805902158843338,16.5,1112.0,132.8712,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0,5.7250000000000005,0.0,1,4
76,tt6565702,dark phoenix,2019,113234,5.8,200.0,252.4,8.0,4,114.0,0.3921568627450981,78.43137254901961,9.803921568627452,0.6879944960440317,14.25,26.200000000000003,656.7571999999999,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,1.0,0,0,0,0,0,0,0,1.0,0,6.525,0.0,1,8
77,tt5113040,the secret life of pets 2,2019,31612,6.5,80.0,433.0,13.0,3,86.0,0.3921568627450981,31.372549019607845,2.413273001508296,0.36479708162334706,6.615384615384615,441.25,205.478,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0.0,0,0.2,0.0,0,1
78,tt6107548,late night,2019,14492,6.5,4.0,22.2,8.0,2,102.0,0.3921568627450981,1.5686274509803924,0.19607843137254904,0.015378700499807768,12.75,455.0,94.198,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0,11.200000000000001,0.0,2,6
79,tt4353250,the last black man in san francisco,2019,5632,7.4,,4.5,7.0,1,120.0,0.3921568627450981,,,,17.142857142857142,,41.6768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0,5.836111111111111,0.0,1,6
80,tt2283336,men in black: international,2019,77164,5.6,110.0,253.9,9.0,4,115.0,0.3921568627450981,43.137254901960794,4.7930283224400885,0.3751065643648765,12.777777777777779,130.8181818181818,432.11839999999995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,1.0,0,0,0,0,0,0,0,1.0,0,10.8,0.0,2,4
81,tt0162650,shaft,2019,70506,5.9,35.0,21.4,5.0,4,112.0,0.3921568627450981,13.725490196078432,2.7450980392156863,0.12254901960784315,22.4,-38.85714285714286,415.9854,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0,0,1.0,0,0.2,0.0,0,1
82,tt8695030,the dead don't die,2019,31412,5.5,,14.4,14.0,3,103.0,0.3921568627450981,,,,7.357142857142857,,172.766,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5.800000000000001,0.0,1,5
83,tt1618434,murder mystery,2019,74879,6.0,,,6.0,4,97.0,0.3921568627450981,,,,16.166666666666668,,449.274,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,1,0,0,0,0.0,0,0.2,0.0,0,1
84,tt7645122,plus one,2019,4083,6.6,,0.02,6.0,3,98.0,0.3921568627450981,,,,16.333333333333332,,26.9478,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0
85,tt0094862,child's play,2019,81608,6.6,10.0,44.9,4.0,2,90.0,0.3921568627450981,3.9215686274509807,0.9803921568627452,0.04357298474945534,22.5,349.0,538.6127999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0.0,0.0,0,0
86,tt8350360,annabelle comes home,2019,41122,5.9,32.0,228.6,5.0,3,106.0,0.3921568627450981,12.549019607843142,2.5098039215686283,0.11838697743248247,21.2,614.375,242.61980000000003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0,0.2,0.0,0,1
87,tt8079248,yesterday,2019,66491,6.9,26.0,151.3,4.0,3,116.0,0.3921568627450981,10.19607843137255,2.5490196078431375,0.08789722785665992,29.0,481.923076923077,458.78790000000004,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5.747222222222222,0.0,1,6
88,tt6772804,escape plan: the extractors,2019,7317,4.4,3.6,1.8,10.0,3,88.0,0.3921568627450981,1.4117647058823533,0.14117647058823532,0.016042780748663107,8.8,-50.0,32.1948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0,0,0.0,0,0.5111111111111111,0.0,0,3
89,tt8772262,midsommar,2019,86252,7.2,10.0,41.1,5.0,3,147.0,0.3921568627450981,3.9215686274509807,0.7843137254901962,0.026677337601707353,29.4,311.0,621.0144,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0
90,tt7734218,stuber,2019,23754,6.2,16.0,32.4,8.0,3,93.0,0.3921568627450981,6.2745098039215685,0.7843137254901961,0.06746784735399536,11.625,102.49999999999999,147.27480000000003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0.0,0,5.0,0.0,1,0
91,tt8364368,crawl,2019,39093,6.2,13.5,91.5,2.0,4,87.0,0.3921568627450981,5.294117647058824,2.647058823529412,0.06085192697768763,43.5,577.7777777777778,242.3766,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0
92,tt8637428,the farewell,2019,15760,7.8,3.0,19.6,6.0,2,98.0,0.3921568627450981,1.1764705882352944,0.19607843137254907,0.01200480192076831,16.333333333333332,553.3333333333334,122.928,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,0,0
93,tt7131622,once upon a time in hollywood,2019,293455,7.8,96.0,372.4,10.0,2,161.0,0.3921568627450981,37.64705882352942,3.764705882352942,0.23383266350018272,16.1,287.91666666666663,2288.949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0.0,0,0
94,tt4995776,the red sea diving resort,2019,16522,6.5,,,7.0,4,130.0,0.3921568627450981,,,,18.571428571428573,,107.393,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,1,0,0.0,0,5.800000000000001,0.0,1,4
95,tt1905041,fast & furious presents: hobbs & shaw,2019,353504,7.1,200.0,758.9,7.0,3,136.0,0.3921568627450981,78.43137254901961,11.204481792717088,0.5767012687427913,19.428571428571427,279.45,2509.8784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,1,0,0,0,0,0,0.0,0,5.6000000000000005,0.0,1,3
96,tt3758162,a score to settle,2019,2069,4.5,,,2.0,4,103.0,0.3921568627450981,,,,51.5,,9.3105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,1,0,1,0,0,0,0.0,0,5.2,0.0,1,1
97,tt8000718,the operative,2019,1888,5.6,,,3.0,1,120.0,0.3921568627450981,,,,40.0,,10.572799999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0.0,0.0,0,0
98,tt7547410,dora and the lost city of gold,2019,12689,6.0,49.0,119.7,5.0,3,102.0,0.3921568627450981,19.21568627450981,3.8431372549019622,0.18838908112264519,20.4,144.28571428571428,76.134,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,0,0
99,tt5822564,the kitchen,2019,6698,5.2,38.0,15.9,9.0,3,103.0,0.3921568627450981,14.901960784313726,1.6557734204793029,0.14467923091566723,11.444444444444445,-58.1578947368421,34.8296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,1,0,0,0,1.0,0,0.3111111111111111,0.0,0,3
100,tt1478839,the art of racing in the rain,2019,10024,7.5,50.0,33.8,6.0,3,109.0,0.3921568627450981,19.607843137254907,3.267973856209151,0.1798884691491276,18.166666666666668,-32.400000000000006,75.18,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,5.2,0.0,1,1
101,tt3387520,scary stories to tell in the dark,2019,35707,6.2,28.0,104.5,9.0,3,108.0,0.3921568627450981,10.980392156862747,1.2200435729847496,0.10167029774872914,12.0,273.2142857142857,221.3834,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0,0,10.2,0.0,2,2
102,tt4364194,the peanut butter falcon,2019,21983,7.7,6.2,20.8,7.0,3,98.0,0.3921568627450981,2.431372549019608,0.34733893557422973,0.024809923969587838,14.0,235.48387096774198,169.2691,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0.0,0,0.911111111111111,0.0,0,5
103,tt0457655,after the wedding,2019,29888,7.7,,2.7,4.0,1,110.0,0.3921568627450981,,,,27.5,,230.1376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,6.600000000000001,0.0,1,8
104,tt6063090,light of my life,2019,4688,6.6,,0.21,4.0,3,119.0,0.3921568627450981,,,,29.75,,30.9408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0.0,0,5.2,0.0,1,1
105,tt6095472,the angry birds movie 2,2019,10015,6.4,65.0,150.0,10.0,3,97.0,0.3921568627450981,25.490196078431374,2.5490196078431375,0.26278552658176674,9.7,130.76923076923077,64.096,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,0,0
106,tt8266310,blinded by the light,2019,9241,6.9,15.0,17.6,6.0,2,117.0,0.3921568627450981,5.882352941176472,0.9803921568627453,0.05027652086475617,19.5,17.33333333333334,63.7629,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,0,0
107,tt7343762,good boys,2019,30532,6.7,20.0,110.9,6.0,2,89.0,0.3921568627450981,7.843137254901961,1.3071895424836601,0.08812513769552766,14.833333333333334,454.5,204.5644,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0
108,tt2365580,"where'd you go, bernadette",2019,3778,6.5,18.0,10.1,5.0,3,109.0,0.3921568627450981,7.0588235294117645,1.4117647058823528,0.06475984889368591,21.8,-43.888888888888886,24.557,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1,0,0,0,0,0,0,1.0,0,11.924999999999999,0.0,2,12
109,tt7329656,47 meters down: uncaged,2019,9384,5.0,12.0,40.0,8.0,3,89.0,0.3921568627450981,4.7058823529411775,0.5882352941176472,0.052875082617316604,11.125,233.33333333333334,46.92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0
110,tt7798634,ready or not,2019,43120,6.9,6.0,57.4,5.0,4,95.0,0.3921568627450981,2.3529411764705888,0.47058823529411775,0.024767801857585144,19.0,856.6666666666666,297.528,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0,0.0,0.0,0,0
111,tt6189022,angel has fallen,2019,39238,6.4,40.0,141.3,8.0,2,121.0,0.3921568627450981,15.686274509803926,1.9607843137254908,0.12963863231242914,15.125,253.25000000000006,251.12320000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,1.0,0,6.400000000000001,0.0,1,7
112,tt7671064,brittany runs a marathon,2019,6390,6.8,,7.4,5.0,2,103.0,0.3921568627450981,,,,20.6,,43.452,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0
113,tt8186318,overcomer,2019,1873,6.4,5.0,37.9,6.0,1,115.0,0.3921568627450981,1.9607843137254903,0.32679738562091504,0.017050298380221655,19.166666666666668,658.0,11.987200000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0
114,tt5431890,official secrets,2019,7989,7.3,,5.5,6.0,3,112.0,0.3921568627450981,,,,18.666666666666668,,58.3197,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,1,0,0,0,1.0,0,0.8,0.0,0,4
115,tt6803212,don't let go,2019,1199,5.9,5.0,5.3,4.0,5,107.0,0.3921568627450981,1.9607843137254903,0.4901960784313726,0.01832508704416346,26.75,5.9999999999999964,7.0741000000000005,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,1,1,0,0,0,0,0,0.0,0,0.125,0.0,0,1
116,tt6895284,itsy bitsy,2019,3413,5.7,,,4.0,3,94.0,0.3921568627450981,,,,23.5,,19.454100000000004,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.2,0.0,0,1
117,tt7869070,the fanatic,2019,3981,4.6,,0.0,4.0,3,88.0,0.3921568627450981,,,,22.0,,18.3126,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0,0.4,0.0,0,2
118,tt8510350,satanic panic,2019,1863,5.5,,,13.0,2,80.0,0.3921568627450981,,,,6.153846153846154,,10.2465,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0
119,tt8815382,the obituary of tunde johnson,2019,19,8.0,,,3.0,1,104.0,0.3921568627450981,,,,34.666666666666664,,0.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0
120,tt3864056,the goldfinch,2019,6376,6.3,49.0,9.7,8.0,1,149.0,0.3921568627450981,19.21568627450981,2.4019607843137263,0.12896433741281751,18.625,-80.20408163265306,40.1688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,5.6000000000000005,0.0,1,3
121,tt5503686,hustlers,2019,28038,6.5,20.7,156.0,7.0,3,110.0,0.3921568627450981,8.11764705882353,1.1596638655462186,0.07379679144385028,15.714285714285714,653.6231884057972,182.247,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1,0,0,0,1.0,0,5.2,0.0,1,3
122,tt9352926,the sound of silence,2019,405,5.3,0.02,,4.0,1,85.0,0.3921568627450981,0.007843137254901962,0.0019607843137254906,9.227220299884661e-05,21.25,,2.1465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0
123,tt9252508,tall girl,2019,11764,5.3,,,10.0,2,102.0,0.3921568627450981,,,,10.2,,62.349199999999996,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0
124,tt2935510,ad astra,2019,86453,6.8,100.0,130.0,5.0,4,124.0,0.3921568627450981,39.215686274509814,7.843137254901963,0.31625553447185334,24.8,30.0,587.8804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,1.0,1,0,0,0,0,0,0,0.0,0,11.96111111111111,0.0,2,12
125,tt1606375,downton abbey,2019,149308,8.7,20.0,191.8,7.0,3,122.0,0.3921568627450981,7.843137254901961,1.1204481792717087,0.06428801028608165,17.428571428571427,859.0,1298.9796,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,16.2,0.0,3,6
126,tt1206885,rambo: last blood,2019,32541,6.4,50.0,91.0,8.0,3,89.0,0.3921568627450981,19.607843137254907,2.4509803921568634,0.22031284423881917,11.125,82.0,208.2624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,1,0,0,0,0,0,1.0,0,0.6000000000000001,0.0,0,3
127,tt4332232,fractured,2019,32687,6.3,,,6.0,3,100.0,0.3921568627450981,,,,16.666666666666668,,205.9281,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0,0.0,0.0,0,0
128,tt6324278,abominable,2019,9291,7.0,75.0,177.7,7.0,3,97.0,0.3921568627450981,29.411764705882355,4.201680672268908,0.3032140691328078,13.857142857142858,136.9333333333333,65.037,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0,0
129,tt5865326,the laundromat,2019,25398,6.3,,,8.0,4,95.0,0.3921568627450981,,,,11.875,,160.0074,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,1,0,0,0,1.0,0,34.300000000000004,0.0,6,22
130,tt7549996,judy,2019,7741,7.1,,37.8,5.0,3,118.0,0.3921568627450981,,,,23.6,,54.9611,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,5.4,0.0,1,2
131,tt7286456,joker,2019,513667,8.7,70.0,1061.0,1.0,4,122.0,0.3921568627450981,27.450980392156865,27.450980392156865,0.22500803600128577,122.0,1415.7142857142858,4468.902899999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,1,0,0,0,1.0,0,1.3000000000000003,0.0,0,8
132,tt4682804,lucy in the sky,2019,755,4.5,27.0,0.32,6.0,2,124.0,0.3921568627450981,10.588235294117649,1.7647058823529413,0.08538899430740039,20.666666666666668,-98.81481481481481,3.3975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0,16.6,0.0,3,8
133,tt8526872,dolemite is my name,2019,22038,7.4,,,7.0,3,118.0,0.3921568627450981,,,,16.857142857142858,,163.08120000000002,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0,0.2,0.0,0,1
134,tt4687108,in the tall grass,2019,30374,5.5,,,6.0,3,90.0,0.3921568627450981,,,,15.0,,167.057,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,1.0,0,0.0,0.0,0,0
135,tt7434324,low tide,2019,765,6.1,,,6.0,2,90.0,0.3921568627450981,,,,15.0,,4.6665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0,0
136,tt9097270,wrinkles the clown,2019,272,4.7,,0.01,1.0,2,75.0,0.3921568627450981,,,,75.0,,1.2784,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0
137,tt0097758,little monsters,2019,10507,6.1,,,5.0,3,94.0,0.3921568627450981,,,,18.8,,64.0927,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0.0,0,5.0,0.0,1,0
138,tt1025100,gemini man,2019,31943,5.7,138.0,173.2,4.0,4,117.0,0.3921568627450981,54.117647058823536,13.529411764705884,0.46254399195575674,29.25,25.507246376811587,182.0751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0,0,0,1,0,0,0,0,0,0.0,0,11.01111111111111,0.0,2,6
139,tt0101272,the addams family,2019,121787,6.9,24.0,190.4,8.0,4,87.0,0.3921568627450981,9.411764705882355,1.1764705882352944,0.10818120351588914,10.875,693.3333333333334,840.3303000000001,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,10.600000000000001,0.0,2,3
140,tt7984766,the king,2019,48115,7.3,,0.01,6.0,3,140.0,0.3921568627450981,,,,23.333333333333332,,351.2395,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,6.036111111111111,0.0,1,7
141,tt9354944,jexi,2019,3892,6.5,5.0,7.5,4.0,2,84.0,0.3921568627450981,1.9607843137254903,0.4901960784313726,0.02334267040149393,21.0,50.0,25.298,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0
142,tt9243946,el camino: a breaking bad movie,2019,128381,7.5,6.0,0.04,1.0,4,122.0,0.3921568627450981,2.3529411764705888,2.3529411764705888,0.019286403085824497,122.0,-99.33333333333333,962.8575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,1,0,1,0,0,0,1.0,0,5.2,0.0,1,1
143,tt4777008,maleficent: mistress of evil,2019,27992,7.0,185.0,487.9,9.0,2,118.0,0.3921568627450981,72.54901960784316,8.06100217864924,0.6148222000664675,13.11111111111111,163.7297297297297,195.944,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1.0,0,6.400000000000001,0.0,1,7
144,tt1560220,zombieland: double tap,2019,33435,7.2,48.0,120.6,9.0,3,99.0,0.3921568627450981,18.82352941176471,2.0915032679738568,0.19013666072489607,11.0,151.24999999999997,240.732,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,6.2,0.0,1,7
145,tt2584384,jojo rabbit,2019,16181,8.1,14.0,25.3,8.0,2,108.0,0.3921568627450981,5.4901960784313735,0.6862745098039217,0.05083514887436457,13.5,80.71428571428571,131.06609999999998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,5.0,0.0,1,1
146,tt7984734,the lighthouse,2019,13804,8.3,4.0,11.6,2.0,5,110.0,0.3921568627450981,1.5686274509803924,0.7843137254901962,0.014260249554367204,55.0,190.0,114.57320000000001,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0,0.0,0,0.6000000000000001,0.0,0,4
147,tt5913798,wounds,2019,8316,4.1,,,3.0,4,94.0,0.3921568627450981,,,,31.333333333333332,,34.0956,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,1,0,0,0,0,0,0,1.0,0,0.0,0.0,0,0
